	0.333333333333
Flagellar motor switch protein FliG	0.833333333333
FIG00443700: hypothetical protein	0.166666666667
GTP-binding and nucleic acid-binding protein YchF	1.0
Flagellar motor switch protein FliM	0.666666666667
Flagellar motor switch protein FliN	0.666666666667
Alternative L-arabinose isomerase (EC 5.3.1.4)	0.666666666667
Conserved domain protein	0.5
Short chain dehydrogenase	0.833333333333
Transketolase	0.166666666667
dTDP-glucose 4,6-dehydratase	0.166666666667
NADH-ubiquinone oxidoreductase chain G (EC 1.6.5.3)	1.0
LSU ribosomal protein L30p (L7e)	1.0
Septum formation protein Maf	1.0
putative short chain dehydrogenase	0.166666666667
outer membrane protein	0.5
FIG00925725: hypothetical protein	0.166666666667
spore peptidoglycan hydrolase (N-acetylglucosaminidase)	0.166666666667
cytochrome p460, putative	0.666666666667
Uncharacterized protein conserved in bacteria, NMA0228-like	0.5
bll5504; putative polyvinyl-alcohol dehydrogenase (EC 1.1.99.23)	0.166666666667
RNA polymerase sigma factor SigZ	0.166666666667
CRISPR-associated helicase Cas3	0.333333333333
Pterin-4-alpha-carbinolamine dehydratase (EC 4.2.1.96)	0.833333333333
Lipopolysaccharide ABC transporter, ATP-binding protein LptB	0.833333333333
Copper resistance protein CopC / Copper resistance protein CopD	0.166666666667
FIG000557: hypothetical protein co-occurring with RecR	1.0
4Fe-4S ferredoxin, iron-sulfur binding domain protein	0.333333333333
Ig domain protein, group 2 domain protein	0.166666666667
Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	0.166666666667
5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase (EC 2.1.1.14)	0.5
FIG01006001: hypothetical protein	0.166666666667
Probable RNA polymerase sigma factor HI1459	0.166666666667
Ureidoglycine aminohydrolase	0.666666666667
Phosphoribosylformylglycinamidine synthase, synthetase subunit (EC 6.3.5.3) / Phosphoribosylformylglycinamidine synthase, glutamine amidotransferase subunit (EC 6.3.5.3)	0.166666666667
ATP-utilizing enzyme of the PP-loop superfamily	0.166666666667
HspR, transcriptional repressor of DnaK operon	1.0
Similarity with glutathionylspermidine synthase (EC 6.3.1.8), group 1	0.666666666667
40-residue YVTN family beta-propeller repeat protein	0.5
Metalloprotease	0.333333333333
Maltose operon transcriptional repressor MalR, LacI family	0.833333333333
oxidoreductase, FAD-binding	0.166666666667
Cobalamin synthase	0.5
Prevent host death protein, Phd antitoxin	0.166666666667
Motility integral membrane protein	0.166666666667
2-oxoglutarate oxidoreductase, alpha subunit (EC 1.2.7.3)	0.333333333333
DNA polymerase III alpha subunit (EC 2.7.7.7)	1.0
Resolvase, N-terminal	0.333333333333
transferase	0.166666666667
Type II/IV secretion system ATP hydrolase TadA/VirB11/CpaF, TadA subfamily	0.833333333333
Resolvase, N-terminal domain	0.333333333333
Alpha/beta hydrolase fold precursor	0.166666666667
Proline iminopeptidase (EC 3.4.11.5)	0.5
Predicted dye-decolorizing peroxidase (DyP), encapsulated subgroup	0.166666666667
putative IS6 family transposase	0.333333333333
Excinuclease ABC subunit B	1.0
alkyl hydroperoxide reductase/ Thiol specific antioxidant/ Mal allergen	0.166666666667
Tryptophan synthase alpha chain (EC 4.2.1.20)	1.0
DNA topology modulation protein FlaR-related protein	0.166666666667
Prolyl endopeptidase (EC 3.4.21.26)	1.0
esterase	0.166666666667
Twin-arginine translocation protein TatA	0.833333333333
Chaperone protein DnaJ	1.0
Twin-arginine translocation protein TatC	1.0
Galactose-1-phosphate uridylyltransferase (EC 2.7.7.10)	1.0
Protein of unknown function DUF208	0.333333333333
COG0488: ATPase components of ABC transporters with duplicated ATPase domains	1.0
Exopolysaccharide production protein ExoZ	0.166666666667
Mlr1763 protein	0.166666666667
cationic amino acid transporter	0.166666666667
Regulatory sensor-transducer, BlaR1/MecR1 family	0.5
LSU ribosomal protein L10p (P0)	1.0
Translation initiation inhibitor	0.166666666667
FIG01062304: hypothetical protein	0.166666666667
Glucosamine--fructose-6-phosphate aminotransferase [isomerizing] (EC 2.6.1.16)	1.0
Methylated-DNA--protein-cysteine methyltransferase (EC 2.1.1.63)	0.666666666667
FIG00976902: hypothetical protein	0.166666666667
Putative glycosyl hydrolase of unknown function (DUF1680)	0.833333333333
Prolyl-tRNA synthetase (EC 6.1.1.15)	0.833333333333
Uncharacterized conserved protein	0.5
Hydrogen peroxide-inducible genes activator	0.833333333333
tRNA delta(2)-isopentenylpyrophosphate transferase (EC 2.5.1.8)	0.833333333333
Ethidium bromide-methyl viologen resistance protein EmrE	0.166666666667
DedD protein	1.0
FIG01042703: hypothetical protein	0.166666666667
radical SAM domain protein	0.833333333333
Phage terminase, large subunit	0.166666666667
Inosine-uridine preferring nucleoside hydrolase (EC 3.2.2.1)	0.5
oxidoreductase-like	0.333333333333
ATP-dependent DNA helicase RecG (EC 3.6.1.-)	1.0
Chorismate mutase I (EC 5.4.99.5) / Prephenate dehydratase (EC 4.2.1.51)	0.333333333333
protein of unknown function DUF164	0.333333333333
Prolyl-tRNA synthetase (EC 6.1.1.15), bacterial type	0.166666666667
condensation domain protein	0.833333333333
CAAX amino terminal protease family	0.333333333333
transcriptional regulator, GntR family	0.666666666667
universal stress family protein	0.166666666667
Xylosidase/arabinosidase ass w/ COG3533	0.166666666667
Phosphoglucomutase (EC 5.4.2.2)	0.666666666667
putative sensory box/GGDEF family protein	0.333333333333
Large Subunit Ribosomal RNA; lsuRNA; LSU rRNA	1.0
Pyruvoyl-dependent arginine decarboxylase (EC 4.1.1.19)	0.166666666667
putative cytoplasmic protein	0.333333333333
Coenzyme F420-dependent N5,N10-methylene tetrahydromethanopterin reductase and related flavin-dependent oxidoreductases; sulfonate monooxygenase	0.833333333333
Flagellar P-ring protein FlgI	0.833333333333
Flavodoxin reductases (ferredoxin-NADPH reductases) family 1	0.5
Hypothetical ATP-binding protein UPF0042, contains P-loop	1.0
Acetate kinase (EC 2.7.2.1)	1.0
LMBE-RELATED PROTEIN	0.833333333333
glutaredoxin family protein	0.333333333333
GumB protein	0.166666666667
RNA polymerase sigma factor	0.166666666667
Xanthine/uracil/thiamine/ascorbate permease family protein	0.666666666667
ABC-type nitrate/sulfonate/bicarbonate transport system, permease component	0.166666666667
Two component transcriptional regulator, winged helix family	0.666666666667
probable exported protein YPO4070	0.166666666667
Arsenic efflux pump protein	1.0
carboxyl-terminal protease( EC:3.4.21.102 )	1.0
D-glycerate 2-kinase (EC 2.7.1.-)	1.0
oxidoreductase of aldo/keto reductase family, subgroup 1	0.333333333333
Phosphatidate cytidylyltransferase (EC 2.7.7.41)	1.0
GAF	0.333333333333
Flp/Fap pilin component	0.5
FIG00410540: hypothetical protein	0.333333333333
FAD/FMN-containing dehydrogenases	0.166666666667
Ribosome recycling factor	1.0
protein of unknown function DUF1452	0.166666666667
phosphate binding protein	0.333333333333
Threonine dehydrogenase and related Zn-dependent dehydrogenases	0.666666666667
2-ketogluconate transporter	0.166666666667
FIG01073890: hypothetical protein	0.166666666667
Uncharacterized protein ImpC	0.666666666667
Urea carboxylase (EC 6.3.4.6)	0.5
Putative phage-encoded peptidoglycan binding protein	0.333333333333
Type I antifreeze protein	0.5
Copper sensory histidine kinase CpxA	0.5
5'-nucleotidase (EC 3.1.3.5)	0.166666666667
hypothetical protein	1.0
integral membrane protein MviN	0.5
heptosyltransferase family protein	0.166666666667
biotin biosynthesis cytochrome P450 (EC 1.4.-.-)	0.333333333333
Hypothetical protein GlcG in glycolate utilization operon	0.166666666667
FIG01080887: hypothetical protein	0.5
Mn-dependent transcriptional regulator MntR	0.833333333333
3-ketoacyl-CoA thiolase (EC 2.3.1.16) @ Acetyl-CoA acetyltransferase (EC 2.3.1.9)	0.833333333333
putative sensor protein	0.5
acylaminoacyl-peptidase	0.166666666667
Gluconate transporter family protein	0.333333333333
5,10-methylenetetrahydrofolate reductase (EC 1.5.1.20)	1.0
CRISPR-associated protein, CT1133 family	0.166666666667
Nicotinamidase (EC 3.5.1.19)	1.0
Glycosyltransferase	1.0
protein of unknown function DUF937	0.5
Putrescine importer	0.5
Putative oxidoreductase	0.333333333333
pectin degradation protein kdgF	0.166666666667
Alanine dehydrogenase (EC 1.4.1.1)	1.0
Alcohol dehydrogenase (EC 1.1.1.1)	1.0
Thioesterase	0.333333333333
Probable phosphoglycerate mutase	0.166666666667
TIR	0.333333333333
Tricorn protease homolog (EC 3.4.21.-)	0.166666666667
FIG01020751: hypothetical protein	0.166666666667
4-carboxymuconolactone decarboxylase domain/alkylhydroperoxidase AhpD family core domain protein	1.0
secreted protein	0.166666666667
Nitrogen-fixing NifU domain protein	0.166666666667
SREBP protease/CBS domain	0.666666666667
peptidase S9, prolyl oligopeptidase active site domain protein	0.333333333333
tRNA-Ser-TGA	1.0
RNA polymerase sigma-70 factor, ECF family	0.166666666667
Nitrite reductase [NAD(P)H] small subunit (EC 1.7.1.4)	0.5
Ribosomal RNA small subunit methyltransferase D (EC 2.1.1.-)	0.833333333333
Adenosylhomocysteinase (EC 3.3.1.1)	1.0
Chromosome (plasmid) partitioning protein ParB	0.166666666667
Chromosome (plasmid) partitioning protein ParA	0.5
Macrolide-specific ABC-type efflux carrier (TC 3.A.1.122.1)	0.166666666667
hydrolase, haloacid dehalogenase-like family	0.333333333333
tRNA (Guanine37-N1) -methyltransferase (EC 2.1.1.31)	1.0
Endo-1,4-beta-xylanase A precursor (EC 3.2.1.8)	1.0
Colicin V production protein	1.0
Cytochrome c biogenesis ResA protein	0.333333333333
FIG022068: Hypothetical protein	0.166666666667
Transcriptional regulatory protein ompR	0.166666666667
Cob(I)alamin adenosyltransferase PduO (EC 2.5.1.17)	0.5
Protein YicC	0.833333333333
tRNA-Trp-CCA	1.0
6-pyruvoyl tetrahydrobiopterin synthase (EC 4.2.3.12)	1.0
tRNA-Gln-CTG	1.0
Enoyl-CoA hydratase (EC 4.2.1.17)	0.833333333333
Nitrogen regulation protein NR(I)	0.333333333333
Dihydrodipicolinate synthase (EC 4.2.1.52)	0.833333333333
Probable RND efflux membrane fusion protein	0.333333333333
Acetolactate synthase, catabolic (EC 2.2.1.6)	0.166666666667
protein of unknown function DUF74	0.333333333333
Glutamine synthetase adenylyltransferase	0.5
Multimeric flavodoxin WrbA	0.166666666667
Phytoene desaturase, neurosporene or lycopene producing (EC 1.3.-.-) / 4,4'-diapolycopene oxidase	0.833333333333
LSU ribosomal protein L7/L12 (P1/P2)	1.0
FIG00460301: hypothetical protein	0.333333333333
Glycogen synthase, ADP-glucose transglucosylase (EC 2.4.1.21)	0.5
HNH endonuclease family protein	1.0
Beta-lactamase precursor (EC 3.5.2.6)	0.333333333333
Transcriptional regulator in cluster with unspecified monosaccharide ABC transport system	0.166666666667
Dissimilatory sulfite reductase (desulfoviridin), alpha and beta subunits	1.0
Putative transport protein	0.333333333333
SSU ribosomal protein S17p (S11e)	1.0
Glycosyl transferase, family 25	0.166666666667
FIG00824368: hypothetical protein	0.166666666667
SSU ribosomal protein S16p	1.0
ATP-dependent hsl protease ATP-binding subunit HslU	1.0
2-keto-3-deoxy-D-arabino-heptulosonate-7-phosphate synthase I beta (EC 2.5.1.54)	1.0
Arabinose efflux permease	0.666666666667
protein of unknown function DUF296	0.333333333333
Predicted secretion system X protein GspG-like 2	0.333333333333
outer membrane lipoprotein carrier protein LolA	0.833333333333
pyridoxal-dependent decarboxylase family protein, putative( EC:4.1.1.- )	0.333333333333
beta-lactamase family protein	0.166666666667
N-acetylmuramoyl-L-alanine amidase, family 4	0.166666666667
putative dolichol-P-glucose synthetase	0.166666666667
DNA mismatch repair protein MutL	1.0
NAD binding site	0.166666666667
protein of unknown function UPF0150	0.166666666667
peptidylprolyl isomerase, FKBP-type	0.166666666667
HIT family protein	0.166666666667
Carbon starvation protein A	0.166666666667
von Willebrand factor, type A	1.0
ankyrin repeat protein, putative	0.166666666667
ABC-type transport systems, involved in lipoprotein release, permease components	0.5
Undecaprenyl-phosphate galactosephosphotransferase (EC 2.7.8.6)	1.0
thioredoxin, putative	0.166666666667
Hydroxymethylpyrimidine phosphate kinase ThiD (EC 2.7.4.7)	0.5
Xylose-responsive transcription regulator, ROK family	0.166666666667
Valyl-tRNA synthetase (EC 6.1.1.9)	1.0
Streptococcal hemagglutinin protein	0.333333333333
FIG00657586: hypothetical protein	0.166666666667
FIG01086056: hypothetical protein	0.166666666667
tyrosinase	0.333333333333
Undecaprenyl diphosphate synthase (EC 2.5.1.31)	0.166666666667
tRNA-Asp-GTC	1.0
Secretion protein, HlyD family	0.666666666667
Cobalamin biosynthesis protein CobG	0.5
UPF0100 protein PH0151	0.166666666667
HIPA PROTEIN	0.166666666667
TPP-requiring enzyme co-localized with putative O-antigen rfb gene cluster	0.666666666667
Possible HipA protein	0.666666666667
Protein of unknown function DUF541	0.166666666667
3-dehydro-L-gulonate 2-dehydrogenase (EC 1.1.1.130)	0.833333333333
rhamnogalacturonan acetylesterase	1.0
L-lactate permease	0.166666666667
FIG01083939: hypothetical protein	0.333333333333
Ribonuclease E inhibitor RraA	0.5
2-oxoglutarate dehydrogenase E1 component (EC 1.2.4.2)	1.0
FIG003003: hypothetical protein	0.833333333333
6-phosphogluconate dehydrogenase, NAD-binding	0.166666666667
Phosphoribosyl transferase domain protein	0.166666666667
malate permease	0.166666666667
Ava_C0101 and related proteins	0.333333333333
protein of unknown function DUF420	0.666666666667
putative sugar-proton symporter	0.333333333333
General secretion pathway protein D	0.166666666667
FIG00557483: hypothetical protein	0.166666666667
metal-dependent phosphohydrolase, HD subdomain	0.166666666667
Carbohydrate-selective porin	0.5
Malonate decarboxylase delta subunit	0.166666666667
FIG00346609: hypothetical protein	0.833333333333
UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase (EC 6.3.2.-)	1.0
Antitoxin YgiT	0.333333333333
Phosphoserine aminotransferase (EC 2.6.1.52)	0.166666666667
Cupin 2 barrel domain-containing protein	0.166666666667
4-hydroxy-tetrahydrodipicolinate reductase (EC 1.17.1.8)	0.166666666667
putative acyltransferase protein	0.166666666667
LysR family regulatory protein CidR	0.166666666667
RstR phage-related transcriptional repressor	0.166666666667
Alpha/beta hydrolase fold	0.333333333333
transcriptional regulator, AsnC family	0.333333333333
Branched-chain amino acid transport ATP-binding protein LivF (TC 3.A.1.4.1)	0.166666666667
Alpha/beta hydrolase	1.0
D-tagatose 3-epimerase (EC 5.3.1.-)	0.166666666667
Cytidine deaminase (EC 3.5.4.5)	1.0
COG0463: Glycosyltransferases involved in cell wall biogenesis	0.666666666667
Dienelactone hydrolase and related enzymes	0.166666666667
Phytoene synthase (EC 2.5.1.32)	1.0
RsbR, positive regulator of sigma-B	0.5
Acetamidase/Formamidase	0.833333333333
Dephospho-CoA kinase (EC 2.7.1.24)	1.0
MptB, dihydroneopterin 2, 3 -cyclic phosphate phosphodiesterase	0.833333333333
putative glycosyl hydrolase (putative secreted protein)	0.666666666667
Ni,Fe-hydrogenase I cytochrome b subunit	0.333333333333
Alpha-acetolactate decarboxylase (EC 4.1.1.5)	0.166666666667
Uroporphyrinogen III synthase HEM4	0.5
NAD(P)H dehydrogenase, quinone family	0.166666666667
FIG00953664: hypothetical protein	0.166666666667
Flagellar basal-body rod protein FlgF	0.5
Flagellar basal-body rod protein FlgG	0.833333333333
2-keto-4-pentenoate hydratase (EC 4.2.1.-)	0.833333333333
Flagellar basal-body rod protein FlgB	0.166666666667
Flagellar basal-body rod protein FlgC	0.833333333333
Potassium-transporting ATPase B chain (EC 3.6.3.12) (TC 3.A.3.7.1)	1.0
FIG00444181: hypothetical protein	0.333333333333
Phosphoenolpyruvate carboxykinase [ATP] (EC 4.1.1.49)	0.333333333333
similar to Fe-S oxidoreductases	0.333333333333
SOS-response repressor and protease LexA (EC 3.4.21.88)	1.0
transcriptional regulator, LysR family	0.833333333333
Osmosensitive K+ channel histidine kinase KdpD (EC 2.7.3.-)	1.0
Carbohydrate Esterase Family 4	0.166666666667
GTP-binding protein TypA/BipA	1.0
transcriptional regulator, LytR/AlgR family	0.666666666667
Electron transfer flavoprotein, beta subunit	0.833333333333
Imidazole glycerol phosphate synthase cyclase subunit (EC 4.1.3.-)	1.0
melibiase	0.666666666667
COG1496: Uncharacterized conserved protein	1.0
protein of unknown function DUF893, YccS/YhfK	0.166666666667
Response regulator	0.5
bll0558; unknown protein	0.166666666667
Transcriptional regulator, DeoR family	0.833333333333
COG1399 protein, clustered with ribosomal protein L32p	1.0
Glycerophosphoryl diester phosphodiesterase (EC 3.1.4.46)	0.833333333333
Biotin carboxyl carrier protein of acetyl-CoA carboxylase	1.0
ZK84.1	0.333333333333
Rhodanese-like domain protein	0.333333333333
Kup system potassium uptake protein	0.166666666667
NHL repeat containing protein	0.666666666667
Alpha-galactosidase precursor (EC 3.2.1.22)	1.0
Uncharacterized protein ImpH/VasB	0.666666666667
Flp pilus assembly protein RcpC/CpaB	0.666666666667
Arsenate reductase (EC 1.20.4.1)	0.666666666667
Putative sulfatase (EC 3.1.6.-)	0.166666666667
Inorganic pyrophosphatase (EC 3.6.1.1)	1.0
Microcystin dependent protein	0.5
FIG00678684: hypothetical protein	0.166666666667
Oligo-1,6-glucosidase (EC 3.2.1.10)	0.333333333333
blr7068; hypothetical protein	0.166666666667
PIN (PilT N terminus) domain	0.333333333333
CHU large protein; uncharacterized	0.166666666667
glutamyl-Q-tRNA synthetase	0.5
Cytochrome c-type biogenesis protein ResA	0.166666666667
Segregation and condensation protein B	1.0
Segregation and condensation protein A	1.0
Probable short-chain dehydrogenase	0.166666666667
Cytochrome c-type biogenesis protein DsbD, protein-disulfide reductase (EC 1.8.1.8)	1.0
TdcF protein	0.166666666667
Thiol:disulfide oxidoreductase related to ResA	0.5
